Sample Date,Location,Site #,Chlorophyll A,Copper,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
2/21/07,#16 NORTH FORK BROWARD BLVD,16.0,5.14,,6.44,10.2,17600.0,1.27,0.055,3.2
8/24/16,#16 NORTH FORK BROWARD BLVD,16.0,32.3,,6.0,5.29,10000.0,1.3,0.04,2.8
10/27/10,#16 NORTH FORK BROWARD BLVD,16.0,9.6,,4.08,3.96,7620.0,0.955,0.076,1.8
6/8/16,#16 NORTH FORK BROWARD BLVD,16.0,16.8,,4.61,6.53,11900.0,1.27,0.076,2.1
11/12/19,#16 NORTH FORK BROWARD BLVD,16.0,1.7,,3.23,18.1,29500.0,0.7047,0.334,0.85
5/30/19,#16 NORTH FORK BROWARD BLVD,16.0,11.8,,4.78,16.6,27900.0,0.5461,0.081,2.4
11/15/07,#16 NORTH FORK BROWARD BLVD,16.0,19.9,,6.05,2.97,5940.0,,,3.3
8/24/06,#16 NORTH FORK BROWARD BLVD,16.0,9.95,,4.08,1.57,3510.0,1.86,0.107,2.4
8/23/21,#16 NORTH FORK BROWARD BLVD,16.0,12.4,,5.13,7.92,14400.0,0.721,0.08,0.9
8/26/19,#16 NORTH FORK BROWARD BLVD,16.0,14.3,,2.62,0.6,1210.0,0.8513,0.092,1.5
11/8/21,#16 NORTH FORK BROWARD BLVD,16.0,2.58,,4.1,5.92,10500.0,0.94,0.067,0.9
11/30/06,#16 NORTH FORK BROWARD BLVD,16.0,9.51,,5.6,3.38,6640.0,1.61,0.059,3.1
2/2/11,#16 NORTH FORK BROWARD BLVD,16.0,29.4,,11.1,16.3,26800.0,0.965,0.083,
3/3/21,#16 NORTH FORK BROWARD BLVD,16.0,7.87,,4.71,7.67,12900.0,1.05,0.064,1.5
2/3/10,#16 NORTH FORK BROWARD BLVD,16.0,4.43,,4.34,3.83,7400.0,1.18,0.083,
2/23/06,#16 NORTH FORK BROWARD BLVD,16.0,47.7,,8.81,0.332,1270.0,1.43,0.103,5.6
3/13/19,#16 NORTH FORK BROWARD BLVD,16.0,5.92,,5.06,11.4,19200.0,0.768,0.067,2.1
2/13/13,#16 NORTH FORK BROWARD BLVD,16.0,15.0,,6.95,22.6,35900.0,0.796,0.074,2.7
9/16/20,#17 PLANTATION CANAL @ S-33,17.0,13.9,,7.3,0.18,381.0,0.967,0.082,5.4
11/15/07,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.65
8/23/21,#17 PLANTATION CANAL @ S-33,17.0,40.6,,5.46,72.4,492.0,0.814,0.08,2.3
8/20/07,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.6
8/6/08,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.5
11/12/19,#17 PLANTATION CANAL @ S-33,17.0,4.46,,1.73,5.44,10400.0,0.8726,0.152,2.5
2/21/07,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.6
2/23/06,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.4
5/14/08,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,3.5
2/18/20,#17 PLANTATION CANAL @ S-33,17.0,3.16,,7.49,0.18,387.0,0.603,0.004,1.8
4/13/11,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.9
4/25/12,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.6
11/8/21,#17 PLANTATION CANAL @ S-33,17.0,5.45,,4.53,0.2,418.0,0.813,0.046,2.0
5/31/06,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.5
4/28/10,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,2.9
8/4/10,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.4
3/4/09,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.7
5/16/07,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.7
6/24/09,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.7
12/9/20,#17 PLANTATION CANAL @ S-33,17.0,0.931,,3.7,0.22,451.0,0.9111,0.068,2.1
5/18/20,#17 PLANTATION CANAL @ S-33,17.0,9.4,,6.39,0.17,361.0,1.06,0.056,14.0
8/3/11,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.6
10/26/11,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.6
2/18/08,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.4
11/28/12,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.5
2/13/13,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.0
8/1/12,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,2.1
2/1/12,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.55
11/30/06,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.65
10/27/14,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,2.0
2/3/10,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.5
9/2/09,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.3
5/15/13,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,0.7
10/27/10,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.4
5/17/21,#17 PLANTATION CANAL @ S-33,17.0,38.3,,,,,0.926,0.111,2.3
8/24/06,#17 PLANTATION CANAL @ S-33,17.0,,,,,,,,1.2
3/3/21,#17 PLANTATION CANAL @ S-33,17.0,18.8,,3.45,0.25,512.0,1.05,0.034,2.3
8/26/19,#17 PLANTATION CANAL @ S-33,17.0,5.44,,3.01,0.23,488.0,0.8777,0.04,1.6
5/30/19,#19 NEW RIVER RIVER REACH,19.0,2.44,,5.29,21.6,34000.0,0.4528,0.088,1.3
11/12/19,#19 NEW RIVER RIVER REACH,19.0,1.4,,5.17,27.7,43000.0,0.4965,0.588,1.0
12/9/20,#19 NEW RIVER RIVER REACH,19.0,1.75,,3.83,0.56,1130.0,1.2998,0.049,1.3
5/21/14,#19 NEW RIVER RIVER REACH,19.0,2.77,,5.15,18.1,29400.0,,,1.2
6/24/09,#19 NEW RIVER RIVER REACH,19.0,3.21,6.04,3.94,2.92,5860.0,1.22,0.044,1.5
11/8/21,#19 NEW RIVER RIVER REACH,19.0,0.82,,4.12,8.82,15100.0,0.938,0.05,0.85
9/18/19,#19 NEW RIVER RIVER REACH,19.0,3.73,,3.84,5.7,10200.0,1.0784,0.058,1.9
2/23/06,#19 NEW RIVER RIVER REACH,19.0,2.18,3.05,6.1,0.907,2320.0,1.9,0.019,1.1
5/17/21,#19 NEW RIVER RIVER REACH,19.0,6.7,,,,,0.726,0.122,0.6
2/2/11,#19 NEW RIVER RIVER REACH,19.0,21.6,12.2,7.91,23.8,37500.0,0.725,0.036,
2/13/13,#19 NEW RIVER RIVER REACH,19.0,2.84,28.4,6.25,25.0,39600.0,0.614,0.053,1.1
11/30/06,#19 NEW RIVER RIVER REACH,19.0,1.56,12.2,5.79,10.7,18400.0,1.65,0.047,1.7
8/16/19,#19 NEW RIVER RIVER REACH,19.0,6.44,,3.64,0.91,1820.0,1.0765,0.031,2.3
3/13/19,#19 NEW RIVER RIVER REACH,19.0,9.04,,6.58,17.5,28400.0,0.7326,0.047,2.0
9/2/09,#19 NEW RIVER RIVER REACH,19.0,5.04,4.61,4.05,0.642,1840.0,1.12,0.026,1.2
2/3/10,#19 NEW RIVER RIVER REACH,19.0,2.09,4.7,5.0,3.3,6500.0,1.38,0.042,
3/4/09,#19 NEW RIVER RIVER REACH,19.0,33.5,12.6,8.39,24.5,38600.0,0.577,,1.6
11/15/07,#19 NEW RIVER RIVER REACH,19.0,1.16,9.42,5.65,4.59,8680.0,,,1.4
10/27/10,#19 NEW RIVER RIVER REACH,19.0,2.24,12.8,4.52,6.39,11600.0,1.29,0.05,1.4
2/21/07,#19 NEW RIVER RIVER REACH,19.0,3.68,11.0,6.92,14.7,24500.0,1.15,0.044,1.1
4/28/10,#19 NEW RIVER RIVER REACH,19.0,3.01,4.96,5.24,0.213,1060.0,1.46,0.03,
8/13/14,#19 NEW RIVER RIVER REACH,19.0,4.01,,3.66,0.61,1250.0,,,1.3
8/24/16,#19 NEW RIVER RIVER REACH,19.0,5.1,4.42,4.11,2.02,3900.0,1.64,0.048,1.1
2/1/12,#19 NEW RIVER RIVER REACH,19.0,1.56,17.8,7.81,17.2,28100.0,0.844,0.056,0.55
9/11/19,#19 NEW RIVER RIVER REACH,19.0,5.11,,3.79,2.33,4460.0,1.1343,0.036,1.3
4/29/20,#19 NEW RIVER RIVER REACH,19.0,3.95,,4.26,21.3,33900.0,,0.095,0.9
6/8/16,#19 NEW RIVER RIVER REACH,19.0,3.4,6.13,4.5,3.99,7330.0,1.614,0.039,1.0
12/16/19,#19 NEW RIVER RIVER REACH,19.0,1.78,,,,,0.861,0.12,1.3
3/4/20,#19 NEW RIVER RIVER REACH,19.0,0.994,,5.52,14.2,23400.0,,0.056,0.55
8/21/19,#19 NEW RIVER RIVER REACH,19.0,7.33,,3.39,1.04,2070.0,1.2034,0.036,1.6
11/28/12,#19 NEW RIVER RIVER REACH,19.0,1.22,11.6,5.5,23.8,37600.0,0.564,0.057,1.2
5/3/17,#19 NEW RIVER RIVER REACH,19.0,7.32,,5.82,9.8,16800.0,,0.04,2.4
5/18/20,#19 NEW RIVER RIVER REACH,19.0,2.3,,3.79,12.8,21300.0,0.938,0.09,1.3
3/2/16,#19 NEW RIVER RIVER REACH,19.0,4.18,4.863,5.08,0.51,1030.0,,0.017,1.5
4/25/12,#19 NEW RIVER RIVER REACH,19.0,2.7,43.0,5.79,11.8,20200.0,0.946,0.046,1.1
8/26/15,#19 NEW RIVER RIVER REACH,19.0,3.52,12.5,4.32,17.8,29200.0,0.788,0.031,0.7
7/12/17,#19 NEW RIVER RIVER REACH,19.0,7.16,,3.29,1.25,2450.0,,,1.2
7/22/20,#19 NEW RIVER RIVER REACH,19.0,2.91,,4.01,2.38,4480.0,,0.048,1.8
6/24/20,#19 NEW RIVER RIVER REACH,19.0,7.02,,4.03,4.23,7690.0,,0.045,1.4
6/4/15,#19 NEW RIVER RIVER REACH,19.0,1.4,,4.06,18.5,30000.0,,,0.8
5/16/07,#19 NEW RIVER RIVER REACH,19.0,3.36,9.76,4.99,28.2,43800.0,0.824,0.069,1.5
6/27/18,#19 NEW RIVER RIVER REACH,19.0,5.69,5.1,3.8,2.13,4090.0,1.121,0.026,1.8
10/26/11,#19 NEW RIVER RIVER REACH,19.0,2.89,6.39,4.26,7.21,13000.0,1.35,0.054,1.4
8/23/21,#19 NEW RIVER RIVER REACH,19.0,3.11,,4.24,12.9,19400.0,0.793,0.089,0.65
11/7/18,#19 NEW RIVER RIVER REACH,19.0,1.19,5.81,5.15,30.3,46700.0,,0.226,1.2
8/4/10,#19 NEW RIVER RIVER REACH,19.0,34.9,6.58,7.46,1.86,4010.0,1.15,0.027,2.3
11/18/15,#19 NEW RIVER RIVER REACH,19.0,0.87,12.8,4.6,8.92,15400.0,1.19,0.064,0.8
10/23/13,#19 NEW RIVER RIVER REACH,19.0,6.73,8.19,3.84,1.31,2568.0,1.713,0.043,2.0
2/18/08,#19 NEW RIVER RIVER REACH,19.0,2.84,5.99,5.88,10.3,17900.0,1.83,0.041,1.4
9/16/20,#19 NEW RIVER RIVER REACH,19.0,1.13,,2.81,1.77,3410.0,1.3,0.037,1.5
10/29/14,#19 NEW RIVER RIVER REACH,19.0,3.12,,3.12,2.92,5448.0,,,1.1
8/7/13,#19 NEW RIVER RIVER REACH,19.0,3.27,10.2,3.19,0.92,1820.0,1.472,0.039,1.2
3/11/15,#19 NEW RIVER RIVER REACH,19.0,4.2,,5.27,10.4,17700.0,,,1.0
8/24/06,#19 NEW RIVER RIVER REACH,19.0,3.24,11.8,5.81,4.57,8650.0,1.96,0.039,0.65
8/26/20,#19 NEW RIVER RIVER REACH,19.0,2.23,,3.78,0.68,1370.0,,0.025,1.5
9/25/19,#19 NEW RIVER RIVER REACH,19.0,2.64,,4.97,18.2,28800.0,0.7112,0.073,1.9
5/15/13,#19 NEW RIVER RIVER REACH,19.0,6.99,6.66,5.39,2.71,5100.0,1.283,0.034,1.4
3/3/21,#19 NEW RIVER RIVER REACH,19.0,2.62,,4.6,6.54,11500.0,1.17,0.025,1.2
9/5/19,#19 NEW RIVER RIVER REACH,19.0,2.47,,3.87,1.64,3250.0,1.0455,0.033,1.1
8/6/08,#19 NEW RIVER RIVER REACH,19.0,5.9,8.33,4.78,1.3,3020.0,2.11,0.038,1.9
12/7/16,#19 NEW RIVER RIVER REACH,19.0,1.93,21.4,3.76,10.1,17300.0,,,0.85
3/8/17,#19 NEW RIVER RIVER REACH,19.0,4.79,,6.35,18.2,29500.0,,,1.1
8/30/18,#19 NEW RIVER RIVER REACH,19.0,13.3,2.18,4.455,0.935,1855.0,1.457,0.041,3.0
8/1/12,#19 NEW RIVER RIVER REACH,19.0,5.07,15.2,4.46,7.22,13000.0,1.08,0.039,0.7
2/18/20,#19 NEW RIVER RIVER REACH,19.0,1.78,,4.76,13.6,23100.0,0.908,0.051,1.2
4/13/11,#19 NEW RIVER RIVER REACH,19.0,8.83,13.0,5.48,23.3,37000.0,0.755,0.046,1.3
2/19/14,#19 NEW RIVER RIVER REACH,19.0,13.4,,6.74,7.59,11300.0,,,1.5
10/28/09,#19 NEW RIVER RIVER REACH,19.0,2.67,8.31,5.17,5.02,9390.0,1.37,0.082,1.1
5/31/06,#19 NEW RIVER RIVER REACH,19.0,13.6,0.945,5.76,7.12,12800.0,1.32,0.025,1.4
10/29/20,#19 NEW RIVER RIVER REACH,19.0,2.46,,2.88,0.52,1050.0,,0.04,1.3
8/20/07,#19 NEW RIVER RIVER REACH,19.0,4.63,9.21,5.76,5.34,9920.0,1.93,0.058,1.1
8/26/19,#19 NEW RIVER RIVER REACH,19.0,4.08,,3.57,2.63,4940.0,1.1098,0.041,1.2
8/3/11,#19 NEW RIVER RIVER REACH,19.0,2.06,11.8,4.1,15.3,25300.0,0.702,0.055,0.7
5/14/08,#19 NEW RIVER RIVER REACH,19.0,3.94,14.0,6.26,18.5,30100.0,1.14,0.045,1.3
8/27/18,#19 NEW RIVER RIVER REACH,19.0,,,,,,,,1.1
2/28/18,#19 NEW RIVER RIVER REACH,19.0,11.8,,6.62,21.0,36600.0,,,2.4
10/3/19,#19 NEW RIVER RIVER REACH,19.0,3.43,,4.54,20.1,32300.0,0.6536,0.15,0.75
8/21/19,#20 N NEW RIV BRADFORD MARINA,20.0,10.4,,4.13,0.9,1800.0,1.305,0.034,1.5
9/25/19,#20 N NEW RIV BRADFORD MARINA,20.0,10.8,,5.25,2.24,4210.0,1.0678,0.043,3.0
3/3/21,#20 N NEW RIV BRADFORD MARINA,20.0,6.85,,4.81,1.5,2900.0,1.33,0.02,1.4
8/13/14,#20 N NEW RIV BRADFORD MARINA,20.0,4.15,,4.1,0.45,930.0,,,
10/27/10,#20 N NEW RIV BRADFORD MARINA,20.0,6.78,8.38,4.68,2.17,4550.0,1.55,0.045,2.1
2/21/07,#20 N NEW RIV BRADFORD MARINA,20.0,8.97,9.19,7.7,10.1,17500.0,1.36,0.037,1.0
8/20/07,#20 N NEW RIV BRADFORD MARINA,20.0,9.79,6.37,6.24,5.75,10600.0,1.83,0.048,1.3
3/8/17,#20 N NEW RIV BRADFORD MARINA,20.0,7.67,,6.26,13.4,22900.0,,,1.4
2/28/18,#20 N NEW RIV BRADFORD MARINA,20.0,18.7,9.86,7.46,12.4,20800.0,,,2.7
3/4/09,#20 N NEW RIV BRADFORD MARINA,20.0,33.8,9.24,7.99,24.3,38300.0,0.663,,1.4
4/28/10,#20 N NEW RIV BRADFORD MARINA,20.0,2.8,3.76,4.84,0.0125,676.0,1.49,0.023,
4/13/11,#20 N NEW RIV BRADFORD MARINA,20.0,3.54,7.8,5.09,19.7,31700.0,0.788,0.047,1.9
3/2/16,#20 N NEW RIV BRADFORD MARINA,20.0,2.79,1.625,4.35,0.3,611.0,,0.009,0.9
9/5/19,#20 N NEW RIV BRADFORD MARINA,20.0,3.85,,4.48,0.43,878.0,1.4171,0.022,1.5
7/22/20,#20 N NEW RIV BRADFORD MARINA,20.0,5.65,,3.94,0.38,776.0,,0.03,1.7
8/1/12,#20 N NEW RIV BRADFORD MARINA,20.0,6.65,13.3,4.12,1.31,3050.0,1.48,0.036,1.8
11/12/19,#20 N NEW RIV BRADFORD MARINA,20.0,2.37,,4.06,8.71,15200.0,0.9866,0.135,0.75
7/12/17,#20 N NEW RIV BRADFORD MARINA,20.0,6.5,,3.09,0.79,1580.0,,,2.2
10/29/20,#20 N NEW RIV BRADFORD MARINA,20.0,1.45,,2.25,0.3,613.0,,0.013,1.5
2/3/10,#20 N NEW RIV BRADFORD MARINA,20.0,2.28,4.52,4.25,0.374,1350.0,1.44,0.031,
3/13/19,#20 N NEW RIV BRADFORD MARINA,20.0,9.13,,6.57,6.35,11200.0,1.0157,0.037,1.3
3/11/15,#20 N NEW RIV BRADFORD MARINA,20.0,5.15,,5.67,9.93,17000.0,,,1.5
4/25/12,#20 N NEW RIV BRADFORD MARINA,20.0,10.7,44.2,7.51,9.13,16000.0,1.1,0.039,1.7
8/16/19,#20 N NEW RIV BRADFORD MARINA,20.0,8.18,,3.42,0.29,612.0,1.1538,0.02,1.5
3/4/20,#20 N NEW RIV BRADFORD MARINA,20.0,3.14,,5.34,6.47,10700.0,,0.041,0.5
10/26/11,#20 N NEW RIV BRADFORD MARINA,20.0,3.83,3.32,3.74,0.221,1070.0,1.69,0.034,2.7
2/23/06,#20 N NEW RIV BRADFORD MARINA,20.0,3.09,0.0,5.33,0.222,1070.0,2.05,0.019,3.5
10/28/09,#20 N NEW RIV BRADFORD MARINA,20.0,3.63,3.43,3.41,0.593,1750.0,1.48,0.029,1.4
8/3/11,#20 N NEW RIV BRADFORD MARINA,20.0,9.88,9.65,5.53,6.33,11500.0,1.06,0.038,1.9
8/30/18,#20 N NEW RIV BRADFORD MARINA,20.0,2.73,1.56,3.6,0.29,606.0,1.538,0.04,5.9
8/4/10,#20 N NEW RIV BRADFORD MARINA,20.0,27.3,4.55,6.99,1.74,3800.0,1.24,0.027,2.2
10/3/19,#20 N NEW RIV BRADFORD MARINA,20.0,16.0,,5.76,9.36,16100.0,0.9842,0.087,2.2
8/7/13,#20 N NEW RIV BRADFORD MARINA,20.0,5.23,8.15,2.7,0.56,1140.0,1.37,0.045,2.1
11/7/18,#20 N NEW RIV BRADFORD MARINA,20.0,8.67,9.46,4.6,14.1,23200.0,1.063,0.082,0.9
9/16/20,#20 N NEW RIV BRADFORD MARINA,20.0,1.58,,2.35,0.37,652.0,1.35,0.016,1.3
11/8/21,#20 N NEW RIV BRADFORD MARINA,20.0,5.1,,4.73,1.98,3750.0,1.14,0.043,1.2
12/9/20,#20 N NEW RIV BRADFORD MARINA,20.0,1.18,,4.21,0.3,620.0,1.2267,0.031,1.2
11/28/12,#20 N NEW RIV BRADFORD MARINA,20.0,4.84,12.8,5.29,11.6,19800.0,1.05,0.051,1.0
2/19/14,#20 N NEW RIV BRADFORD MARINA,20.0,9.95,,6.64,2.59,4840.0,,,
5/16/07,#20 N NEW RIV BRADFORD MARINA,20.0,3.44,9.52,4.44,21.0,33600.0,1.19,0.069,1.0
6/24/20,#20 N NEW RIV BRADFORD MARINA,20.0,19.7,,5.36,1.43,2790.0,,0.029,1.6
2/18/08,#20 N NEW RIV BRADFORD MARINA,20.0,14.5,3.5,6.73,1.46,3300.0,2.22,0.043,2.9
6/4/15,#20 N NEW RIV BRADFORD MARINA,20.0,4.89,,4.32,14.3,23800.0,,,1.6
5/21/14,#20 N NEW RIV BRADFORD MARINA,20.0,7.12,,6.08,14.22,23600.0,,,
5/30/19,#20 N NEW RIV BRADFORD MARINA,20.0,4.74,,5.56,7.56,12700.0,0.747,0.038,1.1
8/24/06,#20 N NEW RIV BRADFORD MARINA,20.0,3.71,11.4,3.28,0.913,2330.0,2.28,0.033,1.7
2/2/11,#20 N NEW RIV BRADFORD MARINA,20.0,27.3,12.2,7.82,16.7,27400.0,1.04,0.08,4.1
2/18/20,#20 N NEW RIV BRADFORD MARINA,20.0,4.96,,5.22,3.48,6380.0,1.095,0.008,1.0
5/31/06,#20 N NEW RIV BRADFORD MARINA,20.0,8.425,0.4725,6.245,4.45,8440.0,1.475,0.0155,1.4
8/6/08,#20 N NEW RIV BRADFORD MARINA,20.0,7.94,5.3,5.05,0.648,1850.0,1.94,0.029,1.7
8/26/20,#20 N NEW RIV BRADFORD MARINA,20.0,2.22,,3.43,0.35,732.0,,0.014,1.1
5/18/20,#20 N NEW RIV BRADFORD MARINA,20.0,7.42,,5.47,2.46,4630.0,1.07,0.033,2.0
5/15/13,#20 N NEW RIV BRADFORD MARINA,20.0,13.8,4.09,6.05,1.662,3210.0,1.246,0.031,2.0
9/18/19,#20 N NEW RIV BRADFORD MARINA,20.0,14.0,,4.63,1.09,2140.0,1.2528,0.029,2.8
9/2/09,#20 N NEW RIV BRADFORD MARINA,20.0,2.34,4.9,3.23,0.0,613.0,1.05,0.021,1.5
5/14/08,#20 N NEW RIV BRADFORD MARINA,20.0,11.1,10.2,7.13,11.4,19400.0,1.73,0.035,1.4
5/17/21,#20 N NEW RIV BRADFORD MARINA,20.0,29.8,,,,,0.991,0.125,1.4
11/15/07,#20 N NEW RIV BRADFORD MARINA,20.0,4.61,10.5,6.6,1.15,2750.0,,,7.3
6/27/18,#20 N NEW RIV BRADFORD MARINA,20.0,4.93,2.31,3.99,0.38,782.0,1.565,0.001,1.3
11/18/15,#20 N NEW RIV BRADFORD MARINA,20.0,1.69,10.5,4.99,6.35,10800.0,1.49,0.042,0.55
2/13/13,#20 N NEW RIV BRADFORD MARINA,20.0,2.82,31.8,6.38,22.8,37100.0,0.795,0.072,1.7
2/1/12,#20 N NEW RIV BRADFORD MARINA,20.0,1.77,16.4,6.05,15.2,25200.0,1.05,0.045,0.9
8/24/16,#20 N NEW RIV BRADFORD MARINA,20.0,1.85,2.66,5.83,0.75,1510.0,1.31,0.039,1.1
6/24/09,#20 N NEW RIV BRADFORD MARINA,20.0,3.68,3.87,3.93,0.137,916.0,1.21,0.032,0.2
12/16/19,#20 N NEW RIV BRADFORD MARINA,20.0,2.85,,,,,1.2732,0.024,1.8
9/11/19,#20 N NEW RIV BRADFORD MARINA,20.0,1.88,,2.95,0.37,759.0,1.3698,0.01,1.0
12/7/16,#20 N NEW RIV BRADFORD MARINA,20.0,3.56,13.7,4.94,7.19,12500.0,,,0.85
5/3/17,#20 N NEW RIV BRADFORD MARINA,20.0,9.66,,7.13,7.07,12400.0,,0.05,2.3
10/23/13,#20 N NEW RIV BRADFORD MARINA,20.0,3.26,,3.96,1.12,2220.0,1.63,0.04,1.8
4/29/20,#20 N NEW RIV BRADFORD MARINA,20.0,6.73,,4.37,15.9,26100.0,,0.077,1.1
6/8/16,#20 N NEW RIV BRADFORD MARINA,20.0,7.51,6.64,4.96,2.49,4710.0,1.653,0.033,1.2
8/23/21,#20 N NEW RIV BRADFORD MARINA,20.0,20.4,,,1.83,3530.0,1.04,0.039,1.4
11/30/06,#20 N NEW RIV BRADFORD MARINA,20.0,2.33,7.86,5.67,9.79,17000.0,1.66,0.046,0.9
8/26/19,#20 N NEW RIV BRADFORD MARINA,20.0,4.48,,2.48,0.53,1080.0,1.2671,0.028,1.5
10/26/11,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,2.0
10/27/10,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.2
8/4/10,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.0
3/4/09,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.3
2/23/06,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.7
4/13/11,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.1
9/2/09,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.4
2/2/11,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.7
8/6/08,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.7
11/28/12,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.8
5/14/08,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.0
11/30/06,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.55
8/1/12,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,2.3
11/15/07,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.2
2/21/07,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.75
6/24/09,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.6
10/28/09,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.2
8/20/07,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,0.7
4/25/12,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,2.3
5/16/07,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,9.1
8/24/06,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.3
2/18/08,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.2
2/1/12,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.7
5/31/06,#21 N NEW RIVER SEWELL LOCKS,21.0,,,,,,,,1.0
3/9/15,#22 N NEW RIVER SW 125 AVE,22.0,2.21,,2.6,0.33,680.0,,,1.0
10/27/14,#22 N NEW RIVER SW 125 AVE,22.0,1.44,,3.7,0.3,615.0,,,2.4
2/1/12,#22 N NEW RIVER SW 125 AVE,22.0,2.32,,4.2,0.35,709.0,1.73,0.014,1.8
5/19/14,#22 N NEW RIVER SW 125 AVE,22.0,7.58,,6.07,0.33,688.0,,,1.4
8/3/11,#22 N NEW RIVER SW 125 AVE,22.0,6.28,,3.49,0.32,661.0,1.46,0.021,2.7
2/26/18,#22 N NEW RIVER SW 125 AVE,22.0,1.09,,4.82,0.31,633.0,,,1.1
8/11/14,#22 N NEW RIVER SW 125 AVE,22.0,2.73,,2.19,0.33,685.0,,,1.0
5/19/21,#22 N NEW RIVER SW 125 AVE,22.0,3.57,,,,,1.69,0.017,0.85
6/24/09,#22 N NEW RIVER SW 125 AVE,22.0,9.16,,1.78,0.35,596.0,1.46,0.031,6.6
9/2/09,#22 N NEW RIVER SW 125 AVE,22.0,4.12,,0.82,0.3,634.0,1.56,0.0076,1.1
8/24/06,#22 N NEW RIVER SW 125 AVE,22.0,5.73,,1.19,0.34,698.0,1.08,0.009,1.0
3/6/17,#22 N NEW RIVER SW 125 AVE,22.0,2.8,,6.05,0.35,726.0,,,0.8
11/27/12,#22 N NEW RIVER SW 125 AVE,22.0,1.58,,2.51,0.31,646.0,1.69,0.028,0.9
3/4/09,#22 N NEW RIVER SW 125 AVE,22.0,1.49,,5.34,0.35,721.0,1.64,,0.85
2/18/14,#22 N NEW RIVER SW 125 AVE,22.0,1.43,,4.75,0.3,614.0,,,0.8
9/5/19,#22 N NEW RIVER SW 125 AVE,22.0,3.74,,1.34,0.31,648.0,1.3727,0.006,0.95
10/28/09,#22 N NEW RIVER SW 125 AVE,22.0,3.3,,0.7,0.32,671.0,1.72,0.047,1.1
8/1/12,#22 N NEW RIVER SW 125 AVE,22.0,5.33,,1.46,,660.0,1.58,0.016,1.4
8/6/13,#22 N NEW RIVER SW 125 AVE,22.0,2.57,,0.82,0.28,581.0,1.454,0.021,0.8
10/27/10,#22 N NEW RIVER SW 125 AVE,22.0,2.84,,1.38,0.3,630.0,1.72,0.0076,0.7
