Location,Sample Date,Chlorophyll A,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
#41 ICW HALLANDALE BCH BLVD,2016-08-31,3.926666666666667,6.109999999999999,27.566666666666666,43133.333333333336,0.48250000000000004,0.14433333333333334,0.85
#41 ICW HALLANDALE BCH BLVD,2017-02-28,6.26,6.25,32.4,49500.0,0.48250000000000004,0.14433333333333334,0.75
#41 ICW HALLANDALE BCH BLVD,2017-08-31,2.1766666666666663,4.47,29.433333333333334,45333.333333333336,0.48250000000000004,0.01,1.0666666666666667
#41 ICW HALLANDALE BCH BLVD,2018-02-28,1.12,5.77,34.6,52500.0,0.48250000000000004,0.01,2.3
#41 ICW HALLANDALE BCH BLVD,2018-08-31,2.32,6.029999999999999,25.5,38000.0,0.38649999999999995,0.1945,0.8
#41 ICW HALLANDALE BCH BLVD,2019-02-28,2.42,5.4,33.4,51000.0,0.327,0.152,1.0
#41 ICW HALLANDALE BCH BLVD,2019-08-31,2.77,6.07,29.950000000000003,46200.0,0.33135000000000003,0.085,0.9
#41 ICW HALLANDALE BCH BLVD,2020-02-29,4.756666666666667,6.283333333333334,26.266666666666666,41000.0,0.4168,0.24599999999999997,0.7333333333333334
#41 ICW HALLANDALE BCH BLVD,2020-08-31,3.65,5.62,29.2,45200.0,0.477,0.109,2.4
#41 ICW HALLANDALE BCH BLVD,2021-02-28,5.373333333333334,6.78,23.566666666666666,37066.666666666664,0.4893,0.07533333333333334,0.7166666666666667
#41 ICW HALLANDALE BCH BLVD,2021-08-31,3.085,6.78,23.566666666666666,37066.666666666664,0.2955,0.1485,1.325
#41 ICW HALLANDALE BCH BLVD,2022-02-28,1.07,5.47,28.5,44200.0,0.308,0.069,0.4
#5 POMPANO CANAL US1,2006-02-28,3.79,7.74,15.0,24900.0,0.883,0.027,1.0
#5 POMPANO CANAL US1,2006-08-31,22.93,7.355,17.25,28250.0,1.0225,0.051000000000000004,1.5
#5 POMPANO CANAL US1,2007-02-28,2.105,6.32,25.6,40150.0,0.702,0.053,0.8
#5 POMPANO CANAL US1,2007-08-31,7.325,6.0649999999999995,26.950000000000003,42000.0,0.8775,0.057499999999999996,1.5499999999999998
#5 POMPANO CANAL US1,2008-02-29,2.975,5.710000000000001,23.2,36750.0,1.17,0.049,0.95
#5 POMPANO CANAL US1,2008-08-31,4.24,5.195,23.35,36900.0,0.87,0.0495,0.925
#5 POMPANO CANAL US1,2009-02-28,4.24,5.195,23.35,36900.0,0.87,0.0495,0.925
#5 POMPANO CANAL US1,2009-08-31,4.476666666666667,5.183333333333334,15.76,25386.666666666668,0.8696666666666667,0.039,1.2333333333333332
#5 POMPANO CANAL US1,2010-02-28,3.845,6.04,13.005,37850.0,0.5055,0.0465,0.8
#5 POMPANO CANAL US1,2010-08-31,6.635000000000001,5.625,9.93,16635.0,0.734,0.042499999999999996,0.95
#5 POMPANO CANAL US1,2011-02-28,1.8050000000000002,6.395,24.115000000000002,37950.0,0.587,0.047,0.525
#5 POMPANO CANAL US1,2011-08-31,4.3149999999999995,4.82,29.25,45150.0,0.3675,0.039,0.9500000000000001
#5 POMPANO CANAL US1,2012-02-29,6.395,6.195,18.8,30250.0,0.601,0.052000000000000005,0.8
#5 POMPANO CANAL US1,2012-08-31,4.745,5.045,13.92,23050.0,0.7965,0.052500000000000005,0.8500000000000001
#5 POMPANO CANAL US1,2013-02-28,4.195,6.145,26.1,40400.0,0.48,0.0555,0.8
#5 POMPANO CANAL US1,2013-08-31,4.74,4.71,4.96,8700.0,1.2545,0.041,0.8500000000000001
#5 POMPANO CANAL US1,2014-02-28,5.99,4.98,15.6,25672.0,0.934,0.034,1.0
#5 POMPANO CANAL US1,2014-08-31,5.99,4.98,15.6,25672.0,0.934,0.034,1.0
#5 POMPANO CANAL US1,2015-02-28,5.99,4.98,15.6,25672.0,0.934,0.034,1.0
#5 POMPANO CANAL US1,2015-08-31,5.99,4.98,15.6,25672.0,0.934,0.034,1.0
#5 POMPANO CANAL US1,2016-02-29,1.41,5.12,7.84,13800.0,0.785,0.062,0.85
#5 POMPANO CANAL US1,2016-08-31,3.2399999999999998,5.6499999999999995,3.65,6423.333333333333,1.6435,0.013,0.9
#5 POMPANO CANAL US1,2017-02-28,8.43,3.25,27.1,42300.0,0.465,0.074,0.9
#5 POMPANO CANAL US1,2017-08-31,4.906666666666666,5.419999999999999,21.18,32826.666666666664,0.465,0.0195,1.15
#5 POMPANO CANAL US1,2018-02-28,5.67,5.63,24.8,39000.0,0.465,0.0195,1.5
#5 POMPANO CANAL US1,2018-08-31,5.41,3.7749999999999995,2.235,4255.0,1.135,0.0325,0.975
#5 POMPANO CANAL US1,2019-02-28,10.8,5.38,25.5,40000.0,1.135,0.168,1.2
#5 POMPANO CANAL US1,2019-08-31,4.926666666666667,4.913333333333333,18.083333333333332,28506.666666666668,0.5978333333333333,0.06366666666666666,1.1166666666666667
#5 POMPANO CANAL US1,2020-02-29,7.27,4.98,24.1,37800.0,0.4904,0.437,0.85
#5 POMPANO CANAL US1,2020-08-31,6.51,5.17,13.6,22600.0,0.74,0.065,1.0
#5 POMPANO CANAL US1,2021-02-28,7.115,5.59,1.69,3215.0,0.79115,0.040999999999999995,1.225
#5 POMPANO CANAL US1,2021-08-31,5.766666666666667,6.025,22.1,35200.0,0.414,0.12533333333333332,0.5333333333333333
#5 POMPANO CANAL US1,2022-02-28,2.67,4.94,13.2,22200.0,0.717,0.068,0.7
#6 CYPRESS CREEK DIXIE HWY,2006-02-28,8.16,7.83,0.3,615.0,1.18,0.021,0.7
#6 CYPRESS CREEK DIXIE HWY,2006-08-31,6.625,4.62,0.25,527.0,0.821,0.0475,1.1
#6 CYPRESS CREEK DIXIE HWY,2007-02-28,1.01875,6.9,0.31,640.0,1.19,0.03,0.47500000000000003
#6 CYPRESS CREEK DIXIE HWY,2007-08-31,2.575,5.825,0.265,554.0,0.8815,0.0365,0.625
#6 CYPRESS CREEK DIXIE HWY,2008-02-29,1.70875,6.515000000000001,0.22999999999999998,476.5,0.593,0.033,0.5
#6 CYPRESS CREEK DIXIE HWY,2008-08-31,3.76,6.605,0.22499999999999998,476.0,0.6665000000000001,0.026000000000000002,0.925
#6 CYPRESS CREEK DIXIE HWY,2009-02-28,3.76,6.605,0.22499999999999998,476.0,0.6665000000000001,0.026000000000000002,0.925
#6 CYPRESS CREEK DIXIE HWY,2009-08-31,6.18,5.536666666666666,0.3,624.0,1.457,0.0218,0.8666666666666667
#6 CYPRESS CREEK DIXIE HWY,2010-02-28,2.9749999999999996,6.475,0.27,558.0,1.1175,0.029500000000000002,0.6000000000000001
#6 CYPRESS CREEK DIXIE HWY,2010-08-31,8.834999999999999,4.93,0.24,496.5,1.082,0.025500000000000002,1.05
#6 CYPRESS CREEK DIXIE HWY,2011-02-28,2.775,6.425,0.245,500.0,1.056,0.025,0.55
#6 CYPRESS CREEK DIXIE HWY,2011-08-31,2.2600000000000002,6.72,0.49,996.5,1.0045,0.025500000000000002,0.6
#6 CYPRESS CREEK DIXIE HWY,2012-02-29,6.055,6.55,0.22499999999999998,468.0,1.08,0.035,0.9
#6 CYPRESS CREEK DIXIE HWY,2012-08-31,4.595,5.245,0.215,452.0,1.1075,0.0265,0.6
#6 CYPRESS CREEK DIXIE HWY,2013-02-28,2.45,6.66,0.275,568.0,1.077,0.026,0.42500000000000004
#6 CYPRESS CREEK DIXIE HWY,2013-08-31,3.6050000000000004,3.885,0.25,523.0,1.3165,0.0285,0.75
#6 CYPRESS CREEK DIXIE HWY,2014-02-28,1.4249999999999998,4.865,0.305,633.5,1.617,0.013,0.6
#6 CYPRESS CREEK DIXIE HWY,2014-08-31,4.885,5.03,0.255,536.5,1.617,0.013,0.8
#6 CYPRESS CREEK DIXIE HWY,2015-02-28,0.57,3.95,0.23,483.0,1.617,0.013,0.55
#6 CYPRESS CREEK DIXIE HWY,2015-08-31,2.77,5.706666666666666,0.34,702.6666666666666,1.265,0.017,0.6333333333333333
#6 CYPRESS CREEK DIXIE HWY,2016-02-29,1.76,5.45,0.27,557.0,1.28,0.041,0.6
#6 CYPRESS CREEK DIXIE HWY,2016-08-31,1.79,5.596666666666667,0.24666666666666667,515.6666666666666,1.8505,0.014333333333333332,0.7666666666666666
#6 CYPRESS CREEK DIXIE HWY,2017-02-28,1.19,4.84,0.31,647.0,1.16,0.013,0.45
#6 CYPRESS CREEK DIXIE HWY,2017-08-31,2.29,5.976666666666667,0.3,621.6666666666666,1.16,0.017,0.5666666666666668
#6 CYPRESS CREEK DIXIE HWY,2018-02-28,2.09,6.72,0.28,585.0,1.16,0.017,0.5
#6 CYPRESS CREEK DIXIE HWY,2018-08-31,2.715,3.915,0.20500000000000002,431.0,1.129,0.014,0.6499999999999999
#6 CYPRESS CREEK DIXIE HWY,2019-02-28,2.25,5.29,0.29,597.0,1.129,0.0,0.5
#6 CYPRESS CREEK DIXIE HWY,2019-08-31,2.5100000000000002,5.173333333333333,0.31,638.0,1.1109,0.011666666666666667,0.7000000000000001
#6 CYPRESS CREEK DIXIE HWY,2020-02-29,3.835,6.145,0.22999999999999998,479.0,0.7235499999999999,0.013,0.625
#6 CYPRESS CREEK DIXIE HWY,2020-08-31,3.39,8.15,0.21,444.0,0.802,0.029,2.1
#6 CYPRESS CREEK DIXIE HWY,2021-02-28,6.05,6.25,0.185,406.0,0.8131999999999999,0.0305,1.1
#6 CYPRESS CREEK DIXIE HWY,2021-08-31,3.3866666666666667,5.91,0.22,454.5,0.8996666666666667,0.019666666666666666,0.4666666666666666
#6 CYPRESS CREEK DIXIE HWY,2022-02-28,2.54,5.33,0.26,540.0,0.943,0.026,0.75
#64 NORTH FORK AT SISTRUNK,2006-02-28,2.54,6.77,0.28,578.0,1.46,0.172,5.3
#64 NORTH FORK AT SISTRUNK,2006-08-31,35.7,4.11,1.0899999999999999,2107.0,1.565,0.16699999999999998,3.2
#64 NORTH FORK AT SISTRUNK,2007-02-28,28.3,6.4399999999999995,0.57,1152.5,1.58,0.053500000000000006,4.0
#64 NORTH FORK AT SISTRUNK,2007-08-31,26.15,4.635,10.555,16975.0,1.0795,0.121,7.25
#64 NORTH FORK AT SISTRUNK,2008-02-29,11.9,5.525,0.255,532.0,1.14,0.07,5.55
#64 NORTH FORK AT SISTRUNK,2008-08-31,37.85,6.01,3.635,6424.5,1.0865,0.099,4.75
#64 NORTH FORK AT SISTRUNK,2009-02-28,37.85,6.01,3.635,6424.5,1.0865,0.099,4.75
#64 NORTH FORK AT SISTRUNK,2009-08-31,24.1,5.35,5.645,9524.0,0.9235,0.08,4.0
#64 NORTH FORK AT SISTRUNK,2010-02-28,5.926666666666667,3.436666666666667,0.47000000000000003,938.6666666666666,0.8973333333333334,0.06866666666666667,2.7
#64 NORTH FORK AT SISTRUNK,2010-08-31,10.08,4.31,0.215,455.5,0.8375,0.0575,2.5
#64 NORTH FORK AT SISTRUNK,2011-02-28,34.55,6.62,4.43,7658.5,1.068,0.10400000000000001,3.8499999999999996
#64 NORTH FORK AT SISTRUNK,2011-08-31,25.049999999999997,4.35,9.9,16900.0,0.9135,0.1775,3.65
#64 NORTH FORK AT SISTRUNK,2012-02-29,9.719999999999999,3.875,2.9899999999999998,5395.0,1.0305,0.094,1.9500000000000002
#64 NORTH FORK AT SISTRUNK,2012-08-31,19.6,5.205,1.105,2139.5,0.9395,0.0975,2.55
#64 NORTH FORK AT SISTRUNK,2013-02-28,21.884999999999998,5.91,12.41,20650.0,0.8305,0.08549999999999999,2.7
#64 NORTH FORK AT SISTRUNK,2013-08-31,16.23,4.965,0.335,685.5,0.98,0.0965,3.25
#64 NORTH FORK AT SISTRUNK,2014-02-28,40.2,4.42,0.64,1272.5,0.96,0.092,2.95
#64 NORTH FORK AT SISTRUNK,2014-08-31,38.85,5.83,1.71,3169.0,0.96,0.092,3.0
#64 NORTH FORK AT SISTRUNK,2015-02-28,54.7,5.22,0.38,772.0,0.96,0.092,6.6
#64 NORTH FORK AT SISTRUNK,2015-08-31,38.766666666666666,3.956666666666667,9.686666666666667,16533.333333333332,0.933,0.125,3.9333333333333336
#64 NORTH FORK AT SISTRUNK,2016-02-29,4.59,3.4699999999999998,0.255,525.0,0.8714999999999999,0.063,1.5
#64 NORTH FORK AT SISTRUNK,2016-08-31,40.46666666666667,5.496666666666666,1.4466666666666665,2750.0,0.962,0.07366666666666666,3.233333333333333
#64 NORTH FORK AT SISTRUNK,2017-02-28,16.4,3.78,4.55,8120.0,0.962,0.07366666666666666,1.6
#64 NORTH FORK AT SISTRUNK,2017-08-31,24.133333333333336,5.07,2.1933333333333334,4076.3333333333335,0.962,0.074,4.466666666666666
#64 NORTH FORK AT SISTRUNK,2018-02-28,31.2,6.23,6.48,12000.0,0.962,0.074,5.7
#64 NORTH FORK AT SISTRUNK,2018-08-31,35.900000000000006,4.165,0.255,532.5,0.762,0.07400000000000001,3.25
#64 NORTH FORK AT SISTRUNK,2019-02-28,24.2,4.17,9.35,15600.0,1.013,0.108,2.4
#64 NORTH FORK AT SISTRUNK,2019-08-31,14.86,4.5,3.906,6547.2,0.8462999999999999,0.0698,2.4
#64 NORTH FORK AT SISTRUNK,2020-02-29,18.740000000000002,3.9828571428571427,5.2299999999999995,8823.42857142857,0.830675,0.099625,1.675
#64 NORTH FORK AT SISTRUNK,2020-08-31,25.65833333333333,4.906666666666667,2.7883333333333336,4887.5,0.961,0.08850000000000001,2.4166666666666665
#64 NORTH FORK AT SISTRUNK,2021-02-28,5.456666666666667,2.8800000000000003,0.21333333333333335,441.6666666666667,0.9888,0.09699999999999999,2.4
#64 NORTH FORK AT SISTRUNK,2021-08-31,27.8,4.37,2.7649999999999997,28850.0,0.8836666666666667,0.12466666666666666,2.2333333333333334
#64 NORTH FORK AT SISTRUNK,2022-02-28,4.55,3.51,1.37,2650.0,0.801,0.064,1.5
#7 CYPRESS CREEK S. PALM AIRE,2006-02-28,6.57,8.35,0.31,638.0,1.24,0.0185,0.8
#7 CYPRESS CREEK S. PALM AIRE,2006-08-31,8.459999999999999,3.03,0.27,567.0,1.034,0.046,1.0750000000000002
#7 CYPRESS CREEK S. PALM AIRE,2007-02-28,2.8649999999999998,7.42,0.32,655.5,1.23,0.022,0.575
#7 CYPRESS CREEK S. PALM AIRE,2007-08-31,3.125,5.945,0.27,563.0,0.9735,0.025,0.5
#7 CYPRESS CREEK S. PALM AIRE,2008-02-29,4.734999999999999,7.43,0.245,500.5,0.679,0.025,0.675
#7 CYPRESS CREEK S. PALM AIRE,2008-08-31,8.275,6.795,0.235,494.5,0.7905,0.0275,1.25
#7 CYPRESS CREEK S. PALM AIRE,2009-02-28,8.275,6.795,0.235,494.5,0.7905,0.0275,1.25
#7 CYPRESS CREEK S. PALM AIRE,2009-08-31,3.5566666666666666,5.096666666666667,0.3,628.6666666666666,1.4066666666666665,0.020800000000000003,0.9166666666666666
#7 CYPRESS CREEK S. PALM AIRE,2010-02-28,3.67,6.075,0.27,559.0,1.1555,0.026500000000000003,0.675
#7 CYPRESS CREEK S. PALM AIRE,2010-08-31,10.0,4.86,0.23500000000000001,492.0,1.185,0.028499999999999998,1.2
#7 CYPRESS CREEK S. PALM AIRE,2011-02-28,4.5,7.015000000000001,0.25,519.5,1.059,0.027499999999999997,0.475
#7 CYPRESS CREEK S. PALM AIRE,2011-08-31,13.68,7.455,0.42500000000000004,873.5,1.1099999999999999,0.021,1.45
#7 CYPRESS CREEK S. PALM AIRE,2012-02-29,13.18,6.755,0.225,461.0,1.0665,0.0295,1.325
#7 CYPRESS CREEK S. PALM AIRE,2012-08-31,8.615,5.95,0.25,522.5,1.42,0.0365,0.9750000000000001
#7 CYPRESS CREEK S. PALM AIRE,2013-02-28,4.67,7.0600000000000005,0.255,529.0,1.23,0.027499999999999997,0.65
#7 CYPRESS CREEK S. PALM AIRE,2013-08-31,2.63,3.28,0.25,521.5,1.3765,0.0275,0.9
#7 CYPRESS CREEK S. PALM AIRE,2014-02-28,5.1499999999999995,5.9350000000000005,0.315,654.0,1.485,0.017,0.6499999999999999
#7 CYPRESS CREEK S. PALM AIRE,2014-08-31,4.045,5.305,0.27,569.5,1.485,0.017,1.0
#7 CYPRESS CREEK S. PALM AIRE,2015-02-28,2.11,4.81,0.23,484.0,1.485,0.017,0.6
#7 CYPRESS CREEK S. PALM AIRE,2015-08-31,2.6833333333333336,5.953333333333333,0.35333333333333333,729.0,1.258,0.03,0.6
#7 CYPRESS CREEK S. PALM AIRE,2016-02-29,6.79,5.61,0.23,481.0,1.22,0.071,1.7
#7 CYPRESS CREEK S. PALM AIRE,2016-08-31,1.7566666666666668,4.8999999999999995,0.24666666666666667,512.3333333333334,1.7465000000000002,0.010333333333333333,0.7000000000000001
#7 CYPRESS CREEK S. PALM AIRE,2017-02-28,1.44,5.39,0.32,655.0,1.2,0.022,0.4
#7 CYPRESS CREEK S. PALM AIRE,2017-08-31,2.1733333333333333,5.876666666666666,0.3066666666666667,632.0,1.2,0.0175,0.6333333333333333
#7 CYPRESS CREEK S. PALM AIRE,2018-02-28,2.04,6.61,0.29,602.0,1.2,0.0175,0.45
#7 CYPRESS CREEK S. PALM AIRE,2018-08-31,2.24,3.5650000000000004,0.20500000000000002,433.5,1.176,0.02,0.65
#7 CYPRESS CREEK S. PALM AIRE,2019-02-28,3.79,5.86,0.28,584.0,1.176,0.013,0.5
#7 CYPRESS CREEK S. PALM AIRE,2019-08-31,2.643333333333333,5.66,0.32,667.6666666666666,0.8706666666666667,0.015666666666666666,0.7000000000000001
#7 CYPRESS CREEK S. PALM AIRE,2020-02-29,4.975,6.2,0.235,500.6,0.83155,0.010499999999999999,0.65
#7 CYPRESS CREEK S. PALM AIRE,2020-08-31,6.43,8.02,0.21,447.0,0.788,0.04,1.9
#7 CYPRESS CREEK S. PALM AIRE,2021-02-28,8.595,6.025,0.19,407.0,0.8252,0.03,1.15
#7 CYPRESS CREEK S. PALM AIRE,2021-08-31,3.4933333333333336,5.73,0.22,458.5,0.9376666666666665,0.019666666666666666,0.9333333333333332
#7 CYPRESS CREEK S. PALM AIRE,2022-02-28,1.17,4.58,0.25,502.0,0.919,0.035,0.5
#8 POMPANO CANAL US 441,2006-02-28,4.630000000000001,8.57,0.35,725.5,1.54,0.012,0.75
#8 POMPANO CANAL US 441,2006-08-31,6.41,5.83,0.3,628.5,1.23,0.0285,1.25
#8 POMPANO CANAL US 441,2007-02-28,2.475,7.875,0.36,737.5,1.58,0.01175,0.675
#8 POMPANO CANAL US 441,2007-08-31,2.57,5.915,0.335,694.5,1.3,0.0155,0.675
#8 POMPANO CANAL US 441,2008-02-29,4.105,7.5649999999999995,0.30500000000000005,624.0,1.46,0.016,0.6
#8 POMPANO CANAL US 441,2008-08-31,6.92,6.255,0.26,545.5,0.9864999999999999,0.0235,1.2999999999999998
#8 POMPANO CANAL US 441,2009-02-28,6.92,6.255,0.26,545.5,0.9864999999999999,0.0235,1.2999999999999998
#8 POMPANO CANAL US 441,2009-08-31,6.933333333333333,5.953333333333333,0.3,623.3333333333334,1.4833333333333334,0.0265,1.1333333333333333
#8 POMPANO CANAL US 441,2010-02-28,6.245,6.22,0.255,528.0,1.22,0.0188,1.275
#8 POMPANO CANAL US 441,2010-08-31,5.49,3.685,0.245,521.0,1.225,0.018,0.875
#8 POMPANO CANAL US 441,2011-02-28,2.365,6.68,0.26,542.5,1.1549999999999998,0.015,0.75
#8 POMPANO CANAL US 441,2011-08-31,7.755,5.79,0.38,785.0,1.5699999999999998,0.0245,0.65
#8 POMPANO CANAL US 441,2012-02-29,7.18,4.695,0.23,471.5,1.1800000000000002,0.022,1.25
#8 POMPANO CANAL US 441,2012-08-31,6.48,5.76,0.235,496.0,1.2599999999999998,0.0185,1.05
#8 POMPANO CANAL US 441,2013-02-28,1.34,6.8,0.255,527.5,1.335,0.0175,0.475
#8 POMPANO CANAL US 441,2013-08-31,2.62,3.58,0.27,557.0,1.3944999999999999,0.0215,0.7
#8 POMPANO CANAL US 441,2014-02-28,1.335,5.3,0.35,716.5,1.589,0.019,0.55
#8 POMPANO CANAL US 441,2014-08-31,3.1450000000000005,5.6850000000000005,0.355,735.5,1.589,0.019,0.775
#8 POMPANO CANAL US 441,2015-02-28,0.89,4.57,0.23,481.0,1.589,0.019,0.7
#8 POMPANO CANAL US 441,2015-08-31,3.6,5.786666666666666,0.38999999999999996,796.6666666666666,1.597,0.03,0.7000000000000001
#8 POMPANO CANAL US 441,2016-02-29,1.6,6.365,0.235,491.0,1.02,0.020999999999999998,0.85
#8 POMPANO CANAL US 441,2016-08-31,1.5433333333333332,4.386666666666667,0.24333333333333332,510.6666666666667,1.7245,0.006666666666666665,0.6333333333333333
#8 POMPANO CANAL US 441,2017-02-28,1.4,7.34,0.34,709.0,1.19,0.01,0.5
#8 POMPANO CANAL US 441,2017-08-31,3.4973333333333336,5.826666666666667,0.31,640.6666666666666,1.19,0.034,1.0166666666666666
#8 POMPANO CANAL US 441,2018-02-28,1.87,6.42,0.3,625.0,1.19,0.034,0.7
#8 POMPANO CANAL US 441,2018-08-31,1.755,4.07,0.20500000000000002,428.5,1.4135,0.021,0.8
#8 POMPANO CANAL US 441,2019-02-28,1.2,4.19,0.3,630.0,1.4135,0.006,0.5
#8 POMPANO CANAL US 441,2019-08-31,2.145,5.49,0.37,763.5,0.97845,0.0135,0.775
#8 POMPANO CANAL US 441,2020-02-29,3.106666666666667,5.546666666666667,0.3133333333333333,647.6666666666666,1.0859666666666667,0.02033333333333333,0.6833333333333332
#8 POMPANO CANAL US 441,2020-08-31,3.86,6.58,0.28,580.0,1.01,0.017,0.0
#8 POMPANO CANAL US 441,2021-02-28,2.6999999999999997,6.036666666666666,0.25666666666666665,536.3333333333334,1.0924333333333334,0.006000000000000001,0.7999999999999999
#8 POMPANO CANAL US 441,2021-08-31,4.65,3.57,0.2,421.0,1.052,0.0235,0.675
#8 POMPANO CANAL US 441,2022-02-28,3.14,6.05,0.24,499.0,0.753,0.011,0.5
#89 NOB HILL RD POMPANO CANAL,2006-02-28,6.42,7.2,0.39,802.0,2.1,0.026,1.0
#89 NOB HILL RD POMPANO CANAL,2006-08-31,11.66,7.67,0.30500000000000005,640.5,1.405,0.025500000000000002,2.05
#89 NOB HILL RD POMPANO CANAL,2007-02-28,2.355,6.9399999999999995,0.37,751.5,1.605,0.01375,0.75
#89 NOB HILL RD POMPANO CANAL,2007-08-31,4.805,5.99,0.38,786.0,1.6949999999999998,0.034999999999999996,1.45
#89 NOB HILL RD POMPANO CANAL,2008-02-29,3.53,5.4,0.35,715.5,1.88,0.022,0.9
#89 NOB HILL RD POMPANO CANAL,2008-08-31,8.785,5.71,0.28,591.0,1.0655,0.0235,1.6
#89 NOB HILL RD POMPANO CANAL,2009-02-28,8.785,5.71,0.28,591.0,1.0655,0.0235,1.6
#89 NOB HILL RD POMPANO CANAL,2009-08-31,10.953333333333333,5.773333333333333,0.30666666666666664,636.6666666666666,1.5833333333333333,0.022,1.4666666666666668
#89 NOB HILL RD POMPANO CANAL,2010-02-28,9.29,6.135,0.26,547.0,1.335,0.0153,0.9500000000000001
#89 NOB HILL RD POMPANO CANAL,2010-08-31,4.885,4.27,0.21,441.5,1.155,0.016300000000000002,1.225
#89 NOB HILL RD POMPANO CANAL,2011-02-28,3.005,6.485,0.28500000000000003,594.0,1.4,0.0068000000000000005,0.75
#89 NOB HILL RD POMPANO CANAL,2011-08-31,8.665,5.654999999999999,0.405,841.0,1.855,0.028499999999999998,0.65
#89 NOB HILL RD POMPANO CANAL,2012-02-29,6.48,4.71,0.22,457.0,1.2999999999999998,0.0195,0.825
#89 NOB HILL RD POMPANO CANAL,2012-08-31,8.1,5.58,0.295,608.0,1.5150000000000001,0.017,0.95
#89 NOB HILL RD POMPANO CANAL,2013-02-28,2.18,6.24,0.26,532.5,1.385,0.022,0.55
#89 NOB HILL RD POMPANO CANAL,2013-08-31,3.73,4.085,0.25,521.5,1.4169999999999998,0.022,0.7
#89 NOB HILL RD POMPANO CANAL,2014-02-28,2.93,5.82,0.35,719.5,1.668,0.014,0.75
#89 NOB HILL RD POMPANO CANAL,2014-08-31,4.35,4.785,0.395,809.0,1.668,0.014,1.5
#89 NOB HILL RD POMPANO CANAL,2015-02-28,3.19,3.84,0.25,513.0,1.668,0.014,0.75
#89 NOB HILL RD POMPANO CANAL,2015-08-31,5.866666666666667,5.886666666666667,0.36000000000000004,742.3333333333334,1.089,0.041,1.7333333333333334
#89 NOB HILL RD POMPANO CANAL,2016-02-29,3.38,5.35,0.32,666.0,1.58,0.044,0.8
#89 NOB HILL RD POMPANO CANAL,2016-08-31,2.6633333333333336,4.516666666666667,0.24,507.6666666666667,1.7639999999999998,0.016666666666666666,0.6333333333333333
#89 NOB HILL RD POMPANO CANAL,2017-02-28,2.21,6.86,0.36,736.0,1.32,0.026,0.5
#89 NOB HILL RD POMPANO CANAL,2017-08-31,2.8000000000000003,5.789999999999999,0.3133333333333333,652.6666666666666,1.32,0.009,0.6833333333333332
#89 NOB HILL RD POMPANO CANAL,2018-02-28,1.74,5.08,0.32,657.0,1.32,0.009,0.85
#89 NOB HILL RD POMPANO CANAL,2018-08-31,3.0700000000000003,3.58,0.195,408.0,1.179,0.007000000000000001,0.6000000000000001
#89 NOB HILL RD POMPANO CANAL,2019-02-28,2.99,5.13,0.31,641.0,1.179,0.007,2.0
#89 NOB HILL RD POMPANO CANAL,2019-08-31,2.615,5.04,0.33999999999999997,704.5,0.88315,0.016,0.8500000000000001
#89 NOB HILL RD POMPANO CANAL,2020-02-29,3.9333333333333336,5.703333333333333,0.31,642.6666666666666,1.0971333333333333,0.014,0.75
#89 NOB HILL RD POMPANO CANAL,2020-08-31,1.57,7.76,0.25,526.0,0.91,0.011,0.0
#89 NOB HILL RD POMPANO CANAL,2021-02-28,2.966666666666667,5.833333333333333,0.2333333333333333,482.0,0.9840333333333332,0.0036666666666666666,0.5666666666666667
#89 NOB HILL RD POMPANO CANAL,2021-08-31,5.51,5.37,0.27,558.0,1.4105,0.049,0.775
#89 NOB HILL RD POMPANO CANAL,2022-02-28,2.9,4.94,0.29,595.0,1.04,0.008,0.55
